,type,id,tags,geometry
197,node,1470040291,"{'camera:direction': '45', 'camera:mount': 'wall', 'camera:type': 'dome', 'ele': '5', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.131971 46.2313692)
198,node,1470695049,"{'camera:direction': '130', 'camera:mount': 'pole', 'camera:type': 'fixed', 'ele': '5', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1256539 46.2306935)
199,node,1581510467,{'man_made': 'surveillance'},POINT (8.4529106 47.2785813)
200,node,1601293276,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.0311944 47.5984003)
201,node,1601293284,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.0311808 47.5984256)
202,node,1617870659,{'man_made': 'surveillance'},POINT (8.5430317 47.4075976)
203,node,1667280078,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5756496 47.4156196)
204,node,1667280084,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.5758106 47.4156064)
205,node,1701772694,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.5365817 47.3758849)
206,node,1704256462,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.061735 47.1328621)
207,node,1707649293,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.1419842 47.3764644)
208,node,1730985421,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.1734261 47.3808073)
209,node,1737449248,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.1429998 47.4087079)
210,node,1799269967,{'man_made': 'surveillance'},POINT (6.075395 46.2278475)
211,node,1799269973,{'man_made': 'surveillance'},POINT (6.0754867 46.2280045)
212,node,1807711691,{'man_made': 'surveillance'},POINT (6.1281403 46.1701562)
213,node,1807711857,{'man_made': 'surveillance'},POINT (6.1288593 46.1740772)
214,node,1807711905,{'man_made': 'surveillance'},POINT (6.1283678 46.187524)
215,node,1811756812,{'man_made': 'surveillance'},POINT (6.1399385 46.2041637)
216,node,1811756815,{'man_made': 'surveillance'},POINT (6.1404338 46.2066025)
217,node,1811756836,{'man_made': 'surveillance'},POINT (6.0828516 46.2258889)
218,node,1812530351,{'man_made': 'surveillance'},POINT (7.5045393 47.5337897)
219,node,1814292895,{'man_made': 'surveillance'},POINT (6.1400222 46.203584)
220,node,1814368645,{'man_made': 'surveillance'},POINT (6.0765261 46.2013161)
221,node,1814368649,{'man_made': 'surveillance'},POINT (6.075421 46.2038247)
222,node,1815265600,"{'camera:mount': 'pole', 'contact:webcam': 'https://pilatus.roundshot.com/#/', 'man_made': 'surveillance', 'surveillance': 'webcam', 'surveillance:type': 'camera', 'surveillance:zone': 'area', 'website': 'https://www.pilatus.ch/en/webcams/'}",POINT (8.2562411 46.9792149)
223,node,1826653106,"{'camera:direction': '75', 'camera:mount': 'street_lamp', 'camera:type': 'dome', 'ele': '3', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'town'}",POINT (6.1122005 46.2283534)
224,node,1834416194,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.1650233 47.3888164)
225,node,1842800182,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.7305437 47.5024456)
226,node,1847264317,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'website': 'http://www.saentisbahn.ch/wetter-am-saentis.html'}",POINT (9.3425495 47.2493718)
227,node,1852663263,"{'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'traffic', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.5058699 47.4043266)
228,node,1874307777,{'man_made': 'surveillance'},POINT (6.0531705 46.2341612)
229,node,1878563862,{'man_made': 'surveillance'},POINT (6.0840610999999996 46.178339)
230,node,1878563899,{'man_made': 'surveillance'},POINT (6.084585 46.1789228)
231,node,1881602471,{'man_made': 'surveillance'},POINT (6.1203357 46.1832967)
232,node,1881602719,{'man_made': 'surveillance'},POINT (6.0773465 46.2275442)
233,node,1885813024,{'man_made': 'surveillance'},POINT (6.1357661 46.1914137)
234,node,1885813028,{'man_made': 'surveillance'},POINT (6.138789 46.1930529)
235,node,1885813030,{'man_made': 'surveillance'},POINT (6.1414157 46.1948124)
236,node,1895035293,{'man_made': 'surveillance'},POINT (6.1402592 46.2012718)
237,node,1895035301,{'man_made': 'surveillance'},POINT (6.1437319 46.2013703)
238,node,1895035516,{'man_made': 'surveillance'},POINT (6.1324322 46.2057365)
239,node,1899972979,{'man_made': 'surveillance'},POINT (6.1187368 46.2161176)
240,node,1899972980,{'man_made': 'surveillance'},POINT (6.1175563 46.2165273)
241,node,1903124234,{'man_made': 'surveillance'},POINT (6.1743231 46.1997024)
242,node,1915030430,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.1666601 47.363603499999996)
243,node,1919381356,{'man_made': 'surveillance'},POINT (6.1287771 46.1999298)
244,node,1927575186,{'man_made': 'surveillance'},POINT (6.1258839 46.172512)
245,node,1929157285,{'man_made': 'surveillance'},POINT (6.1221826 46.1773698)
246,node,1932958081,"{'camera:mount': 'street_lamp', 'camera:type': 'dome', 'ele': '10m', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (6.110249 46.2301969)
247,node,1965808045,{'man_made': 'surveillance'},POINT (6.131185 46.2128565)
248,node,1983459887,{'man_made': 'surveillance'},POINT (6.1008422 46.2213406)
249,node,1996150816,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.76454 47.4961604)
250,node,1996150822,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.7648466 47.4961832)
251,node,1999228413,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.895678 47.558127999999996)
252,node,2028881398,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.4944057 47.3825004)
253,node,2040996957,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.3560586 47.1070571)
254,node,2056573112,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'height': '5', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8955002 47.5587502)
255,node,2056761915,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.895321599999999 47.5564742)
256,node,2091347527,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.8892804 47.5611378)
257,node,2102917194,{'man_made': 'surveillance'},POINT (8.0530873 46.6603006)
258,node,2105832242,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (9.1752476 47.6556476)
259,node,2107074642,"{'layer': '-1', 'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (9.1671662 47.6531409)
260,node,2109096609,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (9.1693352 47.6557937)
261,node,2109637350,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (9.1657296 47.654043)
262,node,2119902258,"{'man_made': 'surveillance', 'name': 'Wildcam', 'surveillance': 'outdoor'}",POINT (8.1136011 47.4252362)
263,node,2126931331,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (9.1690987 47.6555684)
264,node,2128103808,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.9003778 47.1741058)
265,node,2150670355,"{'camera:mount': 'pole', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.0500802 47.6744221)
266,node,2191351342,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.0973861 47.5690167)
267,node,2193148718,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'height': '3.5', 'man_made': 'surveillance', 'operator': 'Zoll', 'surveillance': 'outdoor', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.7509126 47.6908136)
268,node,2196483521,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (7.3842139 47.2807449)
269,node,2198155182,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.3958919 47.4165856)
270,node,2198155183,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.3959604 47.4166302)
271,node,2198155184,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.3960301 47.4166757)
272,node,2238813440,"{'man_made': 'surveillance', 'name': 'Webcam Skilift Gitschenen', 'website': 'http://www.skiliftgitschenen.ch'}",POINT (8.500224 46.9021345)
273,node,2258426700,{'man_made': 'surveillance'},POINT (8.2263023 47.4206657)
274,node,2270373190,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (8.9004312 47.1815089)
275,node,2272518257,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.8984169 47.182199)
276,node,2276986910,"{'camera:mount': 'wall', 'camera:type': 'dome', 'height': '2.5', 'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (8.8969484 47.1776299)
277,node,2282285339,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.5008478 47.3923237)
278,node,2288279543,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8948098 47.1913731)
279,node,2288279545,"{'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8947034 47.1913761)
280,node,2297249278,{'man_made': 'surveillance'},POINT (6.1406600000000005 46.1999907)
281,node,2297249293,{'man_made': 'surveillance'},POINT (6.1353723 46.2083585)
282,node,2297250213,"{'camera:mount': 'street_lamp', 'camera:type': 'dome', 'ele': '10', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (6.1230174 46.2331467)
283,node,2297681764,"{'camera:direction': '360', 'camera:mount': 'street_lamp', 'camera:type': 'panning', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'area'}",POINT (6.1251243 46.2314214)
284,node,2297681826,{'man_made': 'surveillance'},POINT (6.1256718 46.2315779)
285,node,2297682024,{'man_made': 'surveillance'},POINT (6.1279814 46.2320638)
286,node,2297682781,"{'camera:direction': '10', 'camera:mount': 'wall', 'camera:type': 'fixed', 'ele': '4', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'public'}",POINT (6.1268239 46.2358299)
287,node,2301182148,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.8768677 45.9845132)
288,node,2301182154,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.8769286 45.984539)
289,node,2328703481,{'man_made': 'surveillance'},POINT (6.1441451 46.2066961)
290,node,2346765294,"{'button_operated': 'yes', 'camera:direction': '325', 'camera:mount': 'traffic_signals', 'camera:type': 'fixed', 'crossing': 'traffic_signals', 'highway': 'crossing', 'man_made': 'surveillance', 'surveillance': 'traffic', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic', 'tactile_paving': 'no', 'traffic_signals:sound': 'no', 'traffic_signals:vibration': 'yes'}",POINT (7.248723 47.1348438)
291,node,2365495812,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.9745172 47.58235)
292,node,2378416916,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8492508 47.5498072)
293,node,2387094544,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8532421 47.5407356)
294,node,2387094561,"{'camera:mount': 'wall', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8541577 47.5408634)
295,node,2411448754,"{'camera:mount': 'ceiling', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9044156 47.5675319)
296,node,2411448844,"{'camera:mount': 'ceiling', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9091544 47.5682493)
297,node,2411449077,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.9139653 47.5725227)
298,node,2412382816,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (8.8946797 47.555874)
299,node,2441877184,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (9.3092202 47.1948587)
300,node,2451467006,"{'camera:mount': 'roof', 'camera:type': 'dome', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera'}",POINT (7.2454451 47.1426511)
301,node,2509353836,"{'addr:city': 'Bern', 'addr:country': 'CH', 'addr:street': 'Amthausgasse', 'man_made': 'surveillance', 'operator': 'OSSOBUKKO AG', 'source': 'Newspaper Bund vom 26.10.2013', 'surveillance': 'public'}",POINT (7.445975 46.9473888)
302,node,2509643678,"{'alt_name': 'Restaurant fugu-Nydegg', 'amenity': 'restaurant', 'contact:addr': 'Gerechtigkeitsgasse 16, 3011 Bern', 'contact:email': 'info@fugu-nydegg.ch', 'contact:fax': '+41 31 3115118', 'contact:phone': '+41 31 3115125', 'delivery': 'yes', 'man_made': 'surveillance', 'name': 'fugu', 'opening_hours': 'Mo-We 11:30-14:00,17:00-23:00; Th-Fr 11:30-14:00,17:00-24:00; Sa 11:00-24:00; Su 11:00-22:00', 'operator': 'OSSOBUKKO AG', 'surveillance': 'public', 'website': 'https://www.fugu-nydegg.ch/'}",POINT (7.455453 46.9487969)
303,node,2509674267,"{'addr:full': 'Gerechtigkeitsgasse 16, 3011 Bern', 'man_made': 'surveillance', 'operator': 'OSSOBUKKO AG', 'source': 'Newspaper Bund vom 26.10.2013', 'surveillance': 'public'}",POINT (7.4554853 46.9487554)
304,node,2509675703,"{'man_made': 'surveillance', 'source': 'Newspaper Bund vom 26.10.2013', 'surveillance': 'public'}",POINT (7.4401812 46.948621)
305,node,2518270359,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.543445 46.6487035)
306,node,2585819288,"{'camera:angle': '30', 'camera:mount': 'pole', 'camera:type': 'panning', 'contact:webcam': 'https://savognin.graubuenden.ch/de/webcam/somtgant', 'man_made': 'surveillance', 'operator': 'Savognin Bergbahnen (SB)', 'surveillance': 'public', 'surveillance:type': 'camera', 'website:webcam': 'http://webtv.feratel.com/webtv/?design=v3&cam=4090'}",POINT (9.5537889 46.5866144)
307,node,2585819313,"{'camera:angle': '30', 'camera:direction': '200', 'camera:mount': 'pole', 'camera:type': 'fixed', 'contact:webcam': 'https://savognin.graubuenden.ch/de/webcam/kinderland-la-nars', 'man_made': 'surveillance', 'operator': 'Savognin Bergbahnen (SB)', 'surveillance': 'public', 'surveillance:type': 'camera', 'website:webcam': 'http://www.savognin.ch/fileadmin/.mandanten/savognin/images/webcams/savognin-laibarnagn.jpg'}",POINT (9.599969 46.5935254)
308,node,2585819314,"{'camera:angle': '30', 'camera:direction': '220', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Savognin Bergbahnen (SB)', 'surveillance': 'public', 'surveillance:type': 'camera', 'website:webcam': 'http://www.savognin.ch/extras/webcams/viewer_overlay.php?cam=2'}",POINT (9.5990145 46.5957989)
309,node,2588481568,"{'camera:angle': '30', 'camera:direction': '70', 'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'operator': 'Savognin Bergbahnen (SB)', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (9.5695993 46.5945316)
310,node,2603722381,"{'man_made': 'surveillance', 'surveillance:type': 'camera'}",POINT (7.4448531 46.9472594)
311,node,2604844383,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.7179145 47.7406089)
312,node,2604911404,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.714387 47.7408458)
313,node,2605172885,"{'camera:mount': 'wall', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'outdoor', 'surveillance:type': 'camera'}",POINT (7.4446404 46.9463667)
314,node,2605266534,"{'camera:mount': 'pole', 'camera:type': 'dome', 'height': '4', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.6287476 47.6764719)
315,node,2607120277,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.4215253 47.4043904)
316,node,2607874499,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.4368175 47.1514767)
317,node,2607985611,"{'camera:mount': 'pole', 'camera:type': 'fixed', 'man_made': 'surveillance', 'surveillance': 'public', 'surveillance:type': 'camera', 'surveillance:zone': 'traffic'}",POINT (8.4584531 47.1986942)
318,node,2608107114,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.4562089 47.2388066)
319,node,2608107132,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.4519769 47.247787)
320,node,2608107135,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.449913 47.25043)
321,node,2608194757,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.4269722 47.2810985)
322,node,2608204469,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.4238437 47.3671314)
323,node,2608447257,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.533238 47.4336943)
324,node,2608609326,"{'man_made': 'surveillance', 'surveillance': 'public'}",POINT (8.7178857 47.7405156)
325,node,2638473784,"{'man_made': 'surveillance', 'surveillance': 'outdoor'}",POINT (8.7426082 47.1325314)
